Wavelength (nm),Power Meter Range (mW),Front Panel Bias,Bias (V),Command (V),Power (mW),Photons Per Pulse (#)
880,550,34.33535652553839,0.814643995006131,0.17,0.9266596715484214,51315778.54328869
880,550,34.33535652553839,0.814643995006131,0.12,0.9403846834068181,52075830.686113276
880,550,34.33535652553839,0.814643995006131,0.04,0.9284306408212268,51413849.78756589
880,550,34.33535652553839,0.814643995006131,0.07,0.7721426025722218,42759062.484316014
880,550,34.33535652553839,0.814643995006131,0.2,0.9642927685772804,53399792.48316815
880,550,34.33535652553839,0.814643995006131,0.06,0.8071192456962213,44695969.55802049
880,550,34.33535652553839,0.814643995006131,0.02,0.8704313971657238,48202016.539086685
880,550,34.33535652553839,0.814643995006131,0.16,0.837668465634134,46387698.5208064
880,550,34.33535652553839,0.814643995006131,0.0,0.798264399335382,44205613.336811036
880,550,34.33535652553839,0.814643995006131,0.09,0.7442498365415504,41214440.38783698
880,550,34.33535652553839,0.814643995006131,0.22,0.7739135718448973,42857133.72858602
880,550,34.33535652553839,0.814643995006131,0.19,0.8128748958273575,45014701.101617835
880,550,34.33535652553839,0.814643995006131,0.24,0.8381112079529875,46412216.33191182
880,550,34.33535652553839,0.814643995006131,0.05,0.8469660543143165,46902572.55314839
880,550,34.33535652553839,0.814643995006131,0.08,0.9093927211498389,50359583.912210144
880,550,34.33535652553839,0.814643995006131,0.01,0.7792264796597872,43151347.46122233
880,550,34.33535652553839,0.814643995006131,0.11,0.7526619405815549,41680278.7978313
880,550,34.33535652553839,0.814643995006131,0.1,0.7938369761551001,43960435.22621393
880,550,34.33535652553839,0.814643995006131,0.23,0.711044162692201,39375604.55851186
880,550,34.33535652553839,0.814643995006131,0.14,0.7531046828989709,41704796.6088571
880,550,34.33535652553839,0.814643995006131,0.15,0.7814401912508206,43273936.5165703
880,550,34.33535652553839,0.814643995006131,0.03,0.782768418205606,43347489.94978824
1020,550,0.22510950613238198,0.00527025213867649,0.12,0.32275914981726206,20716993.120852914
1020,550,0.22510950613238198,0.00527025213867649,0.2,19.32791596094472,1240604030.0639668
1020,550,0.22510950613238198,0.00527025213867649,0.14,9.573417148926445,614490456.2106302
1020,550,0.22510950613238198,0.00527025213867649,0.0,0.3302857692219958,21200105.443212885
1020,550,0.22510950613238198,0.00527025213867649,0.09,3.9049872449180336,250650040.24142632
1020,550,0.22510950613238198,0.00527025213867649,0.17,13.795407909688333,885488051.7754039
1020,550,0.22510950613238198,0.00527025213867649,0.05,1.3636463393967917,87528585.47481734
1020,550,0.22510950613238198,0.00527025213867649,0.02,0.4763907341557404,30578168.172553238
1020,550,0.22510950613238198,0.00527025213867649,0.08,3.1642793467520294,203106104.02906916
1020,550,0.22510950613238198,0.00527025213867649,0.18,15.313571327545572,982934649.6546155
1020,550,0.22510950613238198,0.00527025213867649,0.24,26.596859456781218,1707176867.6872344
1020,550,0.22510950613238198,0.00527025213867649,0.25,28.43645383187963,1825255205.7781944
1020,550,0.22510950613238198,0.00527025213867649,0.16,11.66803106186679,748937774.1249218
