Wavelength (nm),Power Meter Range (mW),Front Panel Bias,Bias (V),Command (V),Power (mW),Photons Per Pulse (#)
880,5500,30.96799974039741,0.7347427804764002,0,0.8589200968994302,47564553.45166931
860,5500,34.91352693648845,0.8283629208544147,0,1.1157106413069933,60380681.957608394
770,5500,57.60788912190021,1.3668586067269413,0,1.2573881830732887,60926760.47723605
990,5500,7.061779809699466,0.16749192790668818,0,-0.057556501339385946,-3585729.8672159878
760,5500,60.62602797159927,1.4384735186882895,0,1.3769286089163533,65852611.60722899
890,5500,30.760983720474954,0.7298306691456662,0,-0.4648794338846809,-26036243.673960138
930,5500,20.880484586563202,0.4953845051861049,0,0.09297588678780322,5441282.386429895
970,5500,10.015379072303016,0.23757543356831382,0,4.2060520208143295,256740487.3759847
780,5500,56.183044492053405,1.3330496510073417,0,0.5357182047495233,26295352.35836852
1020,5500,2.702169727904974,0.06404635838802615,0,-0.3187744689426726,-20461227.772870053
1000,5500,5.343581134867912,0.12672221751300095,0,0.45159716433996877,28418371.90704815
920,5500,24.775907167168782,0.5878157547259107,0,0.00885484635467293,512645.139998338
850,5500,39.54292572117818,0.9382100826019879,0,0.6419763610622073,34338866.053851485
1030,5500,-2.082836366794381,-0.049493080077695074,0,-0.349766431208808,-22670616.88338318
980,5500,8.494114743970924,0.2014786148436533,0,0.09740330996091018,6006863.709302554
800,5500,52.85032150251756,1.2539702330703673,0,1.261815606243795,63523419.556919314
790,5500,56.38322495699572,1.3377995671268916,0,0.7305248246698142,36317007.62838208
1050,5500,-4.434191532257061,-0.10528643537056429,0,0.17266950400660974,11409140.485833285
910,5500,27.261066583062473,0.6467840400309053,0,1.21754137445925,69722525.19427674
870,5500,34.360777240898464,0.8152471820638398,0,1.0404444472768368,56962118.98553296
1070,5500,-12.154588006822339,-0.2884773160312818,0,0.23022600534672577,15501943.26359929
960,5500,13.154805313940278,0.3120682733945586,0,0.12839527220927138,7756543.861384356
1080,5500,-14.420308311693056,-0.3422387127869461,0,1.4167754175400749,96288130.69702028
1060,5500,-9.39025170419427,-0.22288467407446544,0,-0.48258912662165265,-32190771.473502252
840,5500,42.90542174048711,1.0179959600533197,0,0.044274231793693275,2340336.5097626355
1040,5500,-2.4721848927646617,-0.05873160812368693,0,-0.8367829809945295,-54763874.33457968
1010,5500,3.1158196610210487,0.07386151435604235,0,-0.32320189212270023,-20542025.104778886
830,5500,44.068733955639104,1.0455992301546864,0,0.30991962257446026,16187327.526830107
900,5500,29.986178285394093,0.7114459540004293,0,1.4123479943544073,79989358.57349513
820,5500,47.50763903732301,1.1271981548339742,0,0.5711375901982247,29471523.336728252
940,5500,18.874846165336148,0.4477943756011804,0,0.21694373580346138,12832845.196048144
810,5500,49.91018218496533,1.1842061072742343,0,0.04427423179764034,2256753.063186589
950,5500,16.799405728475115,0.3985479719171202,0,0.7703716332822559,46054479.17856147
750,5500,63.70538863281651,1.5115411122061624,0,1.7532595792026058,82747612.31759903
