Wavelength (nm),Power Meter Range (mW),Front Panel Bias,Bias (V),Command (V),Power (mW),Photons Per Pulse (#)
880,5500,33.024423537213046,0.7835379540910461,0.0,1.7753966950988307,98316422.33868124
880,5500,33.024423537213046,0.7835379540910461,0.8,592.9338173407406,32834989366.313774
880,5500,33.024423537213046,0.7835379540910461,0.5,474.9252687386482,26300011388.73438
880,5500,33.024423537213046,0.7835379540910461,0.7000000000000001,609.9395518118814,33776718601.847294
880,5500,33.024423537213046,0.7835379540910461,0.30000000000000004,211.35632874855304,11704312697.303488
880,5500,33.024423537213046,0.7835379540910461,0.6000000000000001,564.7178462872396,31272469094.393593
880,5500,33.024423537213046,0.7835379540910461,0.4,343.9842209152624,19048868365.42441
880,5500,33.024423537213046,0.7835379540910461,0.1,21.388881382139978,1184455452.194795
880,5500,33.024423537213046,0.7835379540910461,0.2,95.31356629846421,5278194368.996532
880,5500,33.024423537213046,0.7835379540910461,0.9,530.0466919279266,29352479120.113476
880,5500,33.024423537213046,0.7835379540910461,1.0,424.6695848721905,23516994469.995068
860,5500,37.68030817829417,0.8940135767438822,0.6000000000000001,660.0535615548869,35721165237.3818
860,5500,37.68030817829417,0.8940135767438822,0.4,412.37020259647034,22316892149.208138
860,5500,37.68030817829417,0.8940135767438822,0.7000000000000001,698.9883269720677,37828259676.30812
860,5500,37.68030817829417,0.8940135767438822,0.30000000000000004,253.08922038102327,13696830662.853554
860,5500,37.68030817829417,0.8940135767438822,0.1,26.701789198625093,1445063067.0803652
860,5500,37.68030817829417,0.8940135767438822,0.5,553.5784484625069,29958882704.60958
860,5500,37.68030817829417,0.8940135767438822,0.2,116.0914633550075,6282705808.578292
860,5500,37.68030817829417,0.8940135767438822,0.9,577.601649183846,31258984351.62779
860,5500,37.68030817829417,0.8940135767438822,0.0,3.276293153046897,177308351.7804167
860,5500,37.68030817829417,0.8940135767438822,0.8,670.9361693329354,36310116579.05403
860,5500,37.68030817829417,0.8940135767438822,1.0,446.05846762036157,24140053406.976856
770,5500,58.631789063159275,1.3911538786816458,1.0,305.1380085805672,14785466104.706831
770,5500,58.631789063159275,1.3911538786816458,0.7000000000000001,818.6571708490102,39668043673.973465
770,5500,58.631789063159275,1.3911538786816458,0.5,751.2939133799575,36403956172.56886
770,5500,58.631789063159275,1.3911538786816458,0.0,4.006817977723866,194150416.3081802
770,5500,58.631789063159275,1.3911538786816458,0.30000000000000004,368.242073502746,17843174376.830338
770,5500,58.631789063159275,1.3911538786816458,0.8,704.4119210925825,34132288637.244144
770,5500,58.631789063159275,1.3911538786816458,0.1,37.63752445531113,1823726728.3998296
770,5500,58.631789063159275,1.3911538786816458,0.6000000000000001,836.2251900228779,40519302267.52058
770,5500,58.631789063159275,1.3911538786816458,0.2,171.20402745348977,8295693337.8376875
770,5500,58.631789063159275,1.3911538786816458,0.4,576.242430006754,27921834308.980145
770,5500,58.631789063159275,1.3911538786816458,0.9,522.3828216556805,25312066298.131634
990,5500,7.417058011266815,0.17592202950044644,0.8,250.3707824604425,15597925024.19369
990,5500,7.417058011266815,0.17592202950044644,0.4,115.91436642025377,7221384136.288716
990,5500,7.417058011266815,0.17592202950044644,0.0,1.8373806196267655,114467530.37316915
990,5500,7.417058011266815,0.17592202950044644,0.2,31.660503160655203,1972427252.3938427
990,5500,7.417058011266815,0.17592202950044644,0.1,6.884643044594229,428908457.179439
990,5500,7.417058011266815,0.17592202950044644,0.30000000000000004,68.47895434964938,4266191067.4412384
990,5500,7.417058011266815,0.17592202950044644,1.0,223.39006511678835,13917045162.37606
990,5500,7.417058011266815,0.17592202950044644,0.5,164.5141909640516,10249119289.62234
990,5500,7.417058011266815,0.17592202950044644,0.7000000000000001,236.8892786209281,14758036743.158545
990,5500,7.417058011266815,0.17592202950044644,0.9,248.21905475160003,15463873889.531805
990,5500,7.417058011266815,0.17592202950044644,0.6000000000000001,206.69867948290548,12877183485.591377
760,5500,60.959731383699854,1.4463916900080642,1.0,271.5515754051617,12987151483.881765
760,5500,60.959731383699854,1.4463916900080642,0.6000000000000001,832.7275246490198,39825799173.799
760,5500,60.959731383699854,1.4463916900080642,0.8,676.4881585197861,32353537918.681812
760,5500,60.959731383699854,1.4463916900080642,0.7000000000000001,803.3294282195405,38419813842.65975
760,5500,60.959731383699854,1.4463916900080642,0.4,586.7841256528384,28063377341.19317
760,5500,60.959731383699854,1.4463916900080642,0.0,2.9929380695441044,143139438.73480138
760,5500,60.959731383699854,1.4463916900080642,0.30000000000000004,371.5272216001478,17768559435.192707
760,5500,60.959731383699854,1.4463916900080642,0.1,40.302833210160635,1927512294.2999787
760,5500,60.959731383699854,1.4463916900080642,0.5,751.2983406012255,35931389256.05234
760,5500,60.959731383699854,1.4463916900080642,0.9,490.99681599184146,23482279629.111137
760,5500,60.959731383699854,1.4463916900080642,0.2,174.4227641252229,8341895481.739817
890,5500,30.696481216672467,0.7283001427646276,0.8,538.4366595540174,30155922265.68377
890,5500,30.696481216672467,0.7283001427646276,0.5,417.29349736949035,23371124616.72424
890,5500,30.696481216672467,0.7283001427646276,0.7000000000000001,546.636248077352,30615152055.73016
890,5500,30.696481216672467,0.7283001427646276,0.1,17.621144255779527,986897617.353593
890,5500,30.696481216672467,0.7283001427646276,0.2,81.59298182992097,4569732713.828339
890,5500,30.696481216672467,0.7283001427646276,0.30000000000000004,182.51166636225875,10221829301.07219
890,5500,30.696481216672467,0.7283001427646276,0.9,484.12988215397735,27114392814.230984
890,5500,30.696481216672467,0.7283001427646276,0.6000000000000001,502.5922382910506,28148403717.15149
890,5500,30.696481216672467,0.7283001427646276,0.0,1.899364544136148,106376652.72384629
890,5500,30.696481216672467,0.7283001427646276,1.0,392.96923311208195,22008809088.795795
890,5500,30.696481216672467,0.7283001427646276,0.4,301.11790819991114,16864543064.36548
930,5500,21.38471193451022,0.5073488974589555,0.4,221.12322441304994,12940924230.981909
930,5500,21.38471193451022,0.5073488974589555,0.30000000000000004,133.18574432696164,7794507476.80225
930,5500,21.38471193451022,0.5073488974589555,0.9,397.8216891562526,23281952180.63433
930,5500,21.38471193451022,0.5073488974589555,0.0,1.7178401937824965,100534169.79461613
